utt_id,speaker_id,clean_path,noisy_path,split,clean_processed,noisy_processed
p269_230,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_230.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_230.wav,train,data/processed/train/clean/p269_230.wav,data/processed/train/noisy/p269_230.wav
p250_195,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_195.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_195.wav,train,data/processed/train/clean/p250_195.wav,data/processed/train/noisy/p250_195.wav
p268_406,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_406.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_406.wav,train,data/processed/train/clean/p268_406.wav,data/processed/train/noisy/p268_406.wav
p267_234,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_234.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_234.wav,train,data/processed/train/clean/p267_234.wav,data/processed/train/noisy/p267_234.wav
p230_010,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_010.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_010.wav,train,data/processed/train/clean/p230_010.wav,data/processed/train/noisy/p230_010.wav
p243_003,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_003.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_003.wav,train,data/processed/train/clean/p243_003.wav,data/processed/train/noisy/p243_003.wav
p250_049,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_049.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_049.wav,train,data/processed/train/clean/p250_049.wav,data/processed/train/noisy/p250_049.wav
p259_124,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_124.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_124.wav,train,data/processed/train/clean/p259_124.wav,data/processed/train/noisy/p259_124.wav
p236_247,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_247.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_247.wav,train,data/processed/train/clean/p236_247.wav,data/processed/train/noisy/p236_247.wav
p227_189,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_189.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_189.wav,train,data/processed/train/clean/p227_189.wav,data/processed/train/noisy/p227_189.wav
p230_214,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_214.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_214.wav,train,data/processed/train/clean/p230_214.wav,data/processed/train/noisy/p230_214.wav
p278_175,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_175.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_175.wav,train,data/processed/train/clean/p278_175.wav,data/processed/train/noisy/p278_175.wav
p250_120,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_120.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_120.wav,train,data/processed/train/clean/p250_120.wav,data/processed/train/noisy/p250_120.wav
p273_203,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_203.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_203.wav,train,data/processed/train/clean/p273_203.wav,data/processed/train/noisy/p273_203.wav
p268_156,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_156.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_156.wav,train,data/processed/train/clean/p268_156.wav,data/processed/train/noisy/p268_156.wav
p274_419,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_419.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_419.wav,train,data/processed/train/clean/p274_419.wav,data/processed/train/noisy/p274_419.wav
p269_129,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_129.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_129.wav,train,data/processed/train/clean/p269_129.wav,data/processed/train/noisy/p269_129.wav
p250_131,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_131.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_131.wav,train,data/processed/train/clean/p250_131.wav,data/processed/train/noisy/p250_131.wav
p267_059,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_059.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_059.wav,train,data/processed/train/clean/p267_059.wav,data/processed/train/noisy/p267_059.wav
p277_216,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_216.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_216.wav,train,data/processed/train/clean/p277_216.wav,data/processed/train/noisy/p277_216.wav
p259_386,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_386.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_386.wav,train,data/processed/train/clean/p259_386.wav,data/processed/train/noisy/p259_386.wav
p282_206,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_206.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_206.wav,train,data/processed/train/clean/p282_206.wav,data/processed/train/noisy/p282_206.wav
p277_128,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_128.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_128.wav,train,data/processed/train/clean/p277_128.wav,data/processed/train/noisy/p277_128.wav
p270_110,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_110.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_110.wav,train,data/processed/train/clean/p270_110.wav,data/processed/train/noisy/p270_110.wav
p273_423,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_423.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_423.wav,train,data/processed/train/clean/p273_423.wav,data/processed/train/noisy/p273_423.wav
p287_403,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_403.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_403.wav,train,data/processed/train/clean/p287_403.wav,data/processed/train/noisy/p287_403.wav
p231_047,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_047.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_047.wav,train,data/processed/train/clean/p231_047.wav,data/processed/train/noisy/p231_047.wav
p227_392,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_392.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_392.wav,train,data/processed/train/clean/p227_392.wav,data/processed/train/noisy/p227_392.wav
p258_006,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_006.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_006.wav,train,data/processed/train/clean/p258_006.wav,data/processed/train/noisy/p258_006.wav
p254_395,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_395.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_395.wav,train,data/processed/train/clean/p254_395.wav,data/processed/train/noisy/p254_395.wav
p243_115,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_115.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_115.wav,train,data/processed/train/clean/p243_115.wav,data/processed/train/noisy/p243_115.wav
p273_123,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_123.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_123.wav,train,data/processed/train/clean/p273_123.wav,data/processed/train/noisy/p273_123.wav
p233_278,p233,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p233_278.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p233_278.wav,train,data/processed/train/clean/p233_278.wav,data/processed/train/noisy/p233_278.wav
p236_328,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_328.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_328.wav,train,data/processed/train/clean/p236_328.wav,data/processed/train/noisy/p236_328.wav
p277_207,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_207.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_207.wav,train,data/processed/train/clean/p277_207.wav,data/processed/train/noisy/p277_207.wav
p278_031,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_031.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_031.wav,train,data/processed/train/clean/p278_031.wav,data/processed/train/noisy/p278_031.wav
p279_211,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_211.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_211.wav,train,data/processed/train/clean/p279_211.wav,data/processed/train/noisy/p279_211.wav
p274_105,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_105.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_105.wav,train,data/processed/train/clean/p274_105.wav,data/processed/train/noisy/p274_105.wav
p236_158,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_158.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_158.wav,train,data/processed/train/clean/p236_158.wav,data/processed/train/noisy/p236_158.wav
p274_451,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_451.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_451.wav,train,data/processed/train/clean/p274_451.wav,data/processed/train/noisy/p274_451.wav
p274_414,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_414.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_414.wav,train,data/processed/train/clean/p274_414.wav,data/processed/train/noisy/p274_414.wav
p274_120,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_120.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_120.wav,train,data/processed/train/clean/p274_120.wav,data/processed/train/noisy/p274_120.wav
p228_068,p228,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p228_068.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p228_068.wav,train,data/processed/train/clean/p228_068.wav,data/processed/train/noisy/p228_068.wav
p258_333,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_333.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_333.wav,train,data/processed/train/clean/p258_333.wav,data/processed/train/noisy/p258_333.wav
p259_015,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_015.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_015.wav,train,data/processed/train/clean/p259_015.wav,data/processed/train/noisy/p259_015.wav
p279_119,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_119.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_119.wav,train,data/processed/train/clean/p279_119.wav,data/processed/train/noisy/p279_119.wav
p244_345,p244,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p244_345.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p244_345.wav,train,data/processed/train/clean/p244_345.wav,data/processed/train/noisy/p244_345.wav
p268_337,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_337.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_337.wav,train,data/processed/train/clean/p268_337.wav,data/processed/train/noisy/p268_337.wav
p287_148,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_148.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_148.wav,train,data/processed/train/clean/p287_148.wav,data/processed/train/noisy/p287_148.wav
p287_387,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_387.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_387.wav,train,data/processed/train/clean/p287_387.wav,data/processed/train/noisy/p287_387.wav
p236_181,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_181.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_181.wav,train,data/processed/train/clean/p236_181.wav,data/processed/train/noisy/p236_181.wav
p267_346,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_346.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_346.wav,train,data/processed/train/clean/p267_346.wav,data/processed/train/noisy/p267_346.wav
p268_126,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_126.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_126.wav,train,data/processed/train/clean/p268_126.wav,data/processed/train/noisy/p268_126.wav
p236_468,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_468.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_468.wav,train,data/processed/train/clean/p236_468.wav,data/processed/train/noisy/p236_468.wav
p226_173,p226,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p226_173.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p226_173.wav,train,data/processed/train/clean/p226_173.wav,data/processed/train/noisy/p226_173.wav
p239_251,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_251.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_251.wav,train,data/processed/train/clean/p239_251.wav,data/processed/train/noisy/p239_251.wav
p276_437,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_437.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_437.wav,train,data/processed/train/clean/p276_437.wav,data/processed/train/noisy/p276_437.wav
p270_390,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_390.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_390.wav,train,data/processed/train/clean/p270_390.wav,data/processed/train/noisy/p270_390.wav
p270_175,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_175.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_175.wav,train,data/processed/train/clean/p270_175.wav,data/processed/train/noisy/p270_175.wav
p244_206,p244,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p244_206.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p244_206.wav,train,data/processed/train/clean/p244_206.wav,data/processed/train/noisy/p244_206.wav
p259_426,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_426.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_426.wav,train,data/processed/train/clean/p259_426.wav,data/processed/train/noisy/p259_426.wav
p227_052,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_052.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_052.wav,train,data/processed/train/clean/p227_052.wav,data/processed/train/noisy/p227_052.wav
p277_273,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_273.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_273.wav,train,data/processed/train/clean/p277_273.wav,data/processed/train/noisy/p277_273.wav
p258_381,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_381.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_381.wav,train,data/processed/train/clean/p258_381.wav,data/processed/train/noisy/p258_381.wav
p236_416,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_416.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_416.wav,train,data/processed/train/clean/p236_416.wav,data/processed/train/noisy/p236_416.wav
p269_227,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_227.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_227.wav,train,data/processed/train/clean/p269_227.wav,data/processed/train/noisy/p269_227.wav
p273_140,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_140.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_140.wav,train,data/processed/train/clean/p273_140.wav,data/processed/train/noisy/p273_140.wav
p239_444,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_444.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_444.wav,train,data/processed/train/clean/p239_444.wav,data/processed/train/noisy/p239_444.wav
p286_168,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_168.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_168.wav,train,data/processed/train/clean/p286_168.wav,data/processed/train/noisy/p286_168.wav
p276_069,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_069.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_069.wav,train,data/processed/train/clean/p276_069.wav,data/processed/train/noisy/p276_069.wav
p258_408,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_408.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_408.wav,train,data/processed/train/clean/p258_408.wav,data/processed/train/noisy/p258_408.wav
p258_300,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_300.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_300.wav,train,data/processed/train/clean/p258_300.wav,data/processed/train/noisy/p258_300.wav
p279_301,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_301.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_301.wav,train,data/processed/train/clean/p279_301.wav,data/processed/train/noisy/p279_301.wav
p256_101,p256,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p256_101.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p256_101.wav,train,data/processed/train/clean/p256_101.wav,data/processed/train/noisy/p256_101.wav
p230_084,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_084.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_084.wav,train,data/processed/train/clean/p230_084.wav,data/processed/train/noisy/p230_084.wav
p239_503,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_503.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_503.wav,train,data/processed/train/clean/p239_503.wav,data/processed/train/noisy/p239_503.wav
p233_330,p233,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p233_330.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p233_330.wav,train,data/processed/train/clean/p233_330.wav,data/processed/train/noisy/p233_330.wav
p230_328,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_328.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_328.wav,train,data/processed/train/clean/p230_328.wav,data/processed/train/noisy/p230_328.wav
p226_324,p226,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p226_324.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p226_324.wav,train,data/processed/train/clean/p226_324.wav,data/processed/train/noisy/p226_324.wav
p244_187,p244,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p244_187.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p244_187.wav,train,data/processed/train/clean/p244_187.wav,data/processed/train/noisy/p244_187.wav
p256_025,p256,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p256_025.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p256_025.wav,train,data/processed/train/clean/p256_025.wav,data/processed/train/noisy/p256_025.wav
p254_105,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_105.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_105.wav,train,data/processed/train/clean/p254_105.wav,data/processed/train/noisy/p254_105.wav
p276_109,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_109.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_109.wav,train,data/processed/train/clean/p276_109.wav,data/processed/train/noisy/p276_109.wav
p277_326,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_326.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_326.wav,train,data/processed/train/clean/p277_326.wav,data/processed/train/noisy/p277_326.wav
p273_314,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_314.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_314.wav,train,data/processed/train/clean/p273_314.wav,data/processed/train/noisy/p273_314.wav
p233_234,p233,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p233_234.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p233_234.wav,train,data/processed/train/clean/p233_234.wav,data/processed/train/noisy/p233_234.wav
p287_185,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_185.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_185.wav,train,data/processed/train/clean/p287_185.wav,data/processed/train/noisy/p287_185.wav
p278_235,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_235.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_235.wav,train,data/processed/train/clean/p278_235.wav,data/processed/train/noisy/p278_235.wav
p270_380,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_380.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_380.wav,train,data/processed/train/clean/p270_380.wav,data/processed/train/noisy/p270_380.wav
p277_249,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_249.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_249.wav,train,data/processed/train/clean/p277_249.wav,data/processed/train/noisy/p277_249.wav
p250_294,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_294.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_294.wav,train,data/processed/train/clean/p250_294.wav,data/processed/train/noisy/p250_294.wav
p269_131,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_131.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_131.wav,train,data/processed/train/clean/p269_131.wav,data/processed/train/noisy/p269_131.wav
p236_031,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_031.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_031.wav,train,data/processed/train/clean/p236_031.wav,data/processed/train/noisy/p236_031.wav
p267_278,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_278.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_278.wav,train,data/processed/train/clean/p267_278.wav,data/processed/train/noisy/p267_278.wav
p273_160,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_160.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_160.wav,train,data/processed/train/clean/p273_160.wav,data/processed/train/noisy/p273_160.wav
p267_227,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_227.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_227.wav,train,data/processed/train/clean/p267_227.wav,data/processed/train/noisy/p267_227.wav
p277_304,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_304.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_304.wav,train,data/processed/train/clean/p277_304.wav,data/processed/train/noisy/p277_304.wav
p228_131,p228,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p228_131.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p228_131.wav,train,data/processed/train/clean/p228_131.wav,data/processed/train/noisy/p228_131.wav
p270_209,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_209.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_209.wav,train,data/processed/train/clean/p270_209.wav,data/processed/train/noisy/p270_209.wav
p273_260,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_260.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_260.wav,train,data/processed/train/clean/p273_260.wav,data/processed/train/noisy/p273_260.wav
p267_050,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_050.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_050.wav,train,data/processed/train/clean/p267_050.wav,data/processed/train/noisy/p267_050.wav
p286_008,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_008.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_008.wav,train,data/processed/train/clean/p286_008.wav,data/processed/train/noisy/p286_008.wav
p254_241,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_241.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_241.wav,train,data/processed/train/clean/p254_241.wav,data/processed/train/noisy/p254_241.wav
p254_058,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_058.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_058.wav,train,data/processed/train/clean/p254_058.wav,data/processed/train/noisy/p254_058.wav
p230_122,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_122.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_122.wav,train,data/processed/train/clean/p230_122.wav,data/processed/train/noisy/p230_122.wav
p282_095,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_095.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_095.wav,train,data/processed/train/clean/p282_095.wav,data/processed/train/noisy/p282_095.wav
