utt_id,speaker_id,clean_path,noisy_path,split
p227_257,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_257.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_257.wav,train
p227_376,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_376.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_376.wav,train
p273_205,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_205.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_205.wav,train
p273_195,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_195.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_195.wav,train
p268_410,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_410.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_410.wav,train
p244_071,p244,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p244_071.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p244_071.wav,train
p276_240,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_240.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_240.wav,train
p268_078,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_078.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_078.wav,train
p274_446,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_446.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_446.wav,train
p287_209,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_209.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_209.wav,train
p286_457,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_457.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_457.wav,train
p282_223,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_223.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_223.wav,train
p243_268,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_268.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_268.wav,train
p267_191,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_191.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_191.wav,train
p276_296,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_296.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_296.wav,train
p259_068,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_068.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_068.wav,train
p276_103,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_103.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_103.wav,train
p278_396,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_396.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_396.wav,train
p228_117,p228,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p228_117.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p228_117.wav,train
p287_258,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_258.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_258.wav,train
p258_337,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_337.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_337.wav,train
p286_287,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_287.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_287.wav,train
p268_074,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_074.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_074.wav,train
p256_193,p256,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p256_193.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p256_193.wav,train
p286_312,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_312.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_312.wav,train
p231_244,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_244.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_244.wav,train
p279_280,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_280.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_280.wav,train
p256_172,p256,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p256_172.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p256_172.wav,train
p270_069,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_069.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_069.wav,train
p250_274,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_274.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_274.wav,train
p250_316,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_316.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_316.wav,train
p267_175,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_175.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_175.wav,train
p230_286,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_286.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_286.wav,train
p228_050,p228,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p228_050.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p228_050.wav,train
p277_390,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_390.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_390.wav,train
p277_129,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_129.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_129.wav,train
p236_324,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_324.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_324.wav,train
p231_090,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_090.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_090.wav,train
p287_038,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_038.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_038.wav,train
p236_124,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_124.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_124.wav,train
p279_383,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_383.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_383.wav,train
p244_303,p244,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p244_303.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p244_303.wav,train
p268_027,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_027.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_027.wav,train
p250_065,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_065.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_065.wav,train
p250_111,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_111.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_111.wav,train
p239_271,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_271.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_271.wav,train
p286_320,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_320.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_320.wav,train
p250_134,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_134.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_134.wav,train
p276_114,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_114.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_114.wav,train
p274_391,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_391.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_391.wav,train
p287_299,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_299.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_299.wav,train
p287_168,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_168.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_168.wav,train
p233_166,p233,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p233_166.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p233_166.wav,train
p287_128,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_128.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_128.wav,train
p228_194,p228,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p228_194.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p228_194.wav,train
p267_370,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_370.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_370.wav,train
p282_369,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_369.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_369.wav,train
p236_329,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_329.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_329.wav,train
p258_314,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_314.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_314.wav,train
p226_344,p226,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p226_344.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p226_344.wav,train
p233_058,p233,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p233_058.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p233_058.wav,train
p256_125,p256,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p256_125.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p256_125.wav,train
p273_138,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_138.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_138.wav,train
p256_298,p256,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p256_298.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p256_298.wav,train
p270_037,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_037.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_037.wav,train
p243_357,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_357.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_357.wav,train
p239_032,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_032.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_032.wav,train
p258_201,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_201.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_201.wav,train
p278_068,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_068.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_068.wav,train
p273_288,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_288.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_288.wav,train
p258_037,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_037.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_037.wav,train
p276_059,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_059.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_059.wav,train
p254_014,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_014.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_014.wav,train
p244_204,p244,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p244_204.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p244_204.wav,train
p287_050,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_050.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_050.wav,train
p269_012,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_012.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_012.wav,train
p267_002,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_002.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_002.wav,train
p278_052,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_052.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_052.wav,train
p236_099,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_099.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_099.wav,train
p276_204,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_204.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_204.wav,train
p282_346,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_346.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_346.wav,train
p282_284,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_284.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_284.wav,train
p269_093,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_093.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_093.wav,train
p279_391,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_391.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_391.wav,train
p231_338,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_338.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_338.wav,train
p239_060,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_060.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_060.wav,train
p273_364,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_364.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_364.wav,train
p287_001,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_001.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_001.wav,train
p274_273,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_273.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_273.wav,train
p250_358,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_358.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_358.wav,train
p243_108,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_108.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_108.wav,train
p269_058,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_058.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_058.wav,train
p250_035,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_035.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_035.wav,train
p267_283,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_283.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_283.wav,train
p227_211,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_211.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_211.wav,train
p278_027,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_027.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_027.wav,train
p231_012,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_012.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_012.wav,train
p279_237,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_237.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_237.wav,train
p287_304,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_304.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_304.wav,train
p236_303,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_303.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_303.wav,train
p259_109,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_109.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_109.wav,train
p267_264,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_264.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_264.wav,train
p227_254,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_254.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_254.wav,train
p239_133,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_133.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_133.wav,train
p287_421,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_421.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_421.wav,train
p270_360,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_360.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_360.wav,train
p267_313,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_313.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_313.wav,train
p244_335,p244,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p244_335.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p244_335.wav,train
p236_165,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_165.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_165.wav,train
p269_209,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_209.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_209.wav,train
p256_080,p256,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p256_080.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p256_080.wav,train
p277_325,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_325.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_325.wav,train
p282_330,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_330.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_330.wav,train
p227_065,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_065.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_065.wav,train
p287_257,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_257.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_257.wav,train
p273_262,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_262.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_262.wav,train
p278_045,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_045.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_045.wav,train
p226_345,p226,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p226_345.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p226_345.wav,train
p230_177,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_177.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_177.wav,train
p286_074,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_074.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_074.wav,train
p244_132,p244,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p244_132.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p244_132.wav,train
p236_408,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_408.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_408.wav,train
p279_244,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_244.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_244.wav,train
p233_154,p233,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p233_154.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p233_154.wav,train
p273_264,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_264.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_264.wav,train
p268_172,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_172.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_172.wav,train
p228_334,p228,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p228_334.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p228_334.wav,train
p233_235,p233,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p233_235.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p233_235.wav,train
p250_471,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_471.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_471.wav,train
p287_418,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_418.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_418.wav,train
p287_180,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_180.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_180.wav,train
p226_350,p226,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p226_350.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p226_350.wav,train
p274_178,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_178.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_178.wav,train
p282_285,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_285.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_285.wav,train
p250_107,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_107.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_107.wav,train
p277_044,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_044.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_044.wav,train
p273_108,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_108.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_108.wav,train
p276_208,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_208.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_208.wav,train
p227_267,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_267.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_267.wav,train
p258_315,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_315.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_315.wav,train
p277_010,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_010.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_010.wav,train
p243_383,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_383.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_383.wav,train
p270_131,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_131.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_131.wav,train
p231_099,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_099.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_099.wav,train
p259_252,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_252.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_252.wav,train
p267_199,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_199.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_199.wav,train
p231_123,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_123.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_123.wav,train
p274_181,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_181.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_181.wav,train
